quote_id,customer_id,product_name,session_id,quote_created_at,amount_requested_zar,term_months,monthly_instalment_zar,total_fees_interest_zar,total_repayable_zar,calculator_source
269,1033,,6001,2025-03-05 21:44:12,3277.16,5,802.63,736.0,4013.16,partner
270,1255,FASTA Repeat Customer Loan,,2026-06-13 21:27:44,9733.36,5,2381.66,2174.93,11908.29,
271,1247,FASTA Repeat Customer Loan,459,2026-05-04 17:40:40,12087.82,2,7648.07,3208.31,15296.13,partner
272,983,FASTA Repeat Customer Loan,6092,2026-04-20 16:39:10,1561.02,4,483.02,371.04,1932.06,partner
273,342,FASTA Repeat Customer Loan,5264,2025-12-05 22:19:42,15593.26,3,6590.93,4179.53,19772.79,
274,101,FASTA Cash Loan,6981,2026-05-24 20:40:00,1436.13,6,293.09,322.39,1758.52,app
275,1883,,4825,2025-04-07 16:09:30,2457.42,6,500.85,547.7,3005.12,app
276,721,FASTA Repeat Customer Loan,,2026-02-08 12:53:17,3431.29,2,2169.81,,4339.63,
277,1786,FASTA Cash Loan,3512,2026-02-10 22:32:52,2556.78,5,647.3,679.71,3236.49,website
278,1584,FASTA Repeat Customer Loan,6150,2026-03-02 11:39:19,3339.99,6,695.31,831.88,4171.87,agent
279,1260,FASTA Cash Loan,7304,2025-08-17 07:29:18,-521.66,5,129.54,126.03,647.69,
280,1731,FASTA Cash Loan,5085,2026-02-03 13:43:47,5038.69,1,6308.25,1269.56,6308.25,website
281,162,FASTA Repeat Customer Loan,6991,2025-07-26 07:37:37,2487.57,4,779.85,631.81,3119.38,partner
282,1989,FASTA Cash Loan,474,2026-01-09 16:34:25,5068.32,6,1048.81,1224.55,6292.87,agent
283,896,,2192,2025-05-23 08:07:49,3341.59,1,4099.23,757.64,4099.23,
284,718,FASTA Cash Loan,4286,2026-02-19 16:13:59,14706.17,6,3085.61,3807.51,18513.68,agent
285,903,,4759,2025-07-28 18:35:20,1432.14,2,904.17,376.19,1808.33,app
286,392,FASTA Cash Loan,2032,2025-05-01 18:26:42,992.69,1,1208.53,215.84,1208.53,
287,86,,2533,2025-01-21 19:31:00,14957.84,3,5975.94,2969.99,,partner
288,88,FASTA Cash Loan,2203,2026-03-09 08:46:07,3381.49,2,2038.53,695.58,4077.07,
289,712,,3865,2025-02-25 12:38:22,1543.73,6,326.42,414.79,1958.52,partner
290,469,,985,2025-12-25 16:25:44,4765.82,6,950.58,937.65,,
291,804,FASTA Repeat Customer Loan,2135,2025-10-27 17:17:32,985.16,1,1257.65,272.49,1257.65,agent
292,889,,,2026-01-09 09:04:19,8015.56,4,2496.46,1970.28,9985.84,partner
293,585,FASTA Cash Loan,5387,2025-05-13 20:28:41,14660.98,1,18279.45,3618.47,18279.45,agent
294,1105,FASTA Repeat Customer Loan,7232,2025-02-27 18:01:33,977.85,2,597.51,217.17,1195.02,
295,802,,7091,2026-01-17 17:30:23,3148.09,2,1899.94,651.8,3799.89,app
296,1572,FASTA Repeat Customer Loan,5687,2026-02-11 22:28:04,15154.26,1,19292.16,4137.9,19292.16,agent
297,1050,FASTA Repeat Customer Loan,2970,2025-01-17 12:30:49,2043.16,4,613.4,410.44,2453.6,app
298,1947,FASTA Repeat Customer Loan,,2025-12-22 10:11:57,11493.69,6,2337.53,2531.49,14025.18,app
299,150,FASTA Repeat Customer Loan,4007,2026-05-09 09:30:52,1445.29,1,1717.32,272.03,1717.32,agent
300,1437,FASTA Cash Loan,4706,2026-05-10 19:51:34,1426.21,1,1825.1,398.89,1825.1,partner
301,1181,,,2025-09-14 20:13:58,11474.39,5,2800.67,2528.97,14003.36,
302,1399,,1551,2025-01-17 22:06:43,2070.78,1,2548.57,477.79,2548.57,app
303,368,,3410,2025-12-24 21:11:02,12418.58,3,4967.2,2483.01,14901.59,website
304,203,FASTA Repeat Customer Loan,302,2025-03-08 20:31:52,3253.27,1,3974.68,721.41,3974.68,app
305,735,FASTA Repeat Customer Loan,990,2026-03-16 22:48:52,-10163.69,1,12781.1,2617.41,12781.1,partner
306,1852,FASTA Cash Loan,4749,2025-12-29 14:34:18,2072.37,3,867.33,529.61,,website
307,1331,FASTA Repeat Customer Loan,863,2026-02-28 11:14:01,5193.04,2,3302.93,1412.81,6605.85,
308,240,,1604,2026-06-12 10:15:55,514.25,6,108.0,133.73,647.98,website
309,638,FASTA Cash Loan,,2025-01-23 08:29:23,3161.13,4,983.51,772.91,3934.04,
310,1084,FASTA Repeat Customer Loan,2582,2025-05-21 12:12:18,9890.08,4,3035.35,2251.32,12141.4,website
311,1850,FASTA Repeat Customer Loan,3927,2025-08-15 08:53:35,1991.37,6,415.83,503.63,2495.0,
312,354,FASTA Repeat Customer Loan,2237,2025-04-19 21:27:26,7821.34,6,1581.38,,9488.26,
313,1765,FASTA Repeat Customer Loan,290,2026-03-29 17:01:18,15674.24,6,3191.8,3476.58,19150.82,agent
314,1603,FASTA Cash Loan,5106,2025-11-15 11:45:54,11712.45,4,3609.11,2723.99,14436.44,
315,878,FASTA Cash Loan,6561,2026-05-18 14:50:23,7789.56,4,2380.17,1731.11,9520.67,website
316,1370,FASTA Repeat Customer Loan,,2025-12-21 18:38:16,11847.94,2,7092.82,2337.7,14185.64,agent
317,1147,FASTA Cash Loan,4653,2025-03-13 16:49:01,2513.69,6,519.03,600.5,3114.19,partner
318,64,,,2026-02-17 21:38:47,1007.72,1,1195.88,188.16,1195.88,app
319,380,FASTA Repeat Customer Loan,2817,2025-10-28 07:05:50,10041.31,5,2370.34,1810.39,11851.7,website
320,1241,,4911,2026-04-20 11:33:15,2007.09,6,408.92,,2453.53,agent
321,1584,,,2026-06-02 19:21:59,10239.45,4,,2676.78,12916.23,agent
322,1652,,2582,2025-10-07 15:29:01,2525.35,2,1607.79,690.23,3215.58,app
323,1509,FASTA Cash Loan,4812,2025-03-26 16:16:34,486.72,4,147.64,103.84,590.56,
324,257,,4358,2026-03-10 21:34:55,12355.28,3,4939.63,2463.61,14818.89,
325,912,FASTA Repeat Customer Loan,4515,2025-10-30 20:55:08,5091.82,3,2010.34,939.2,6031.02,
326,1650,,4099,2025-09-04 09:34:02,1013.4,2,614.1,214.8,1228.2,partner
327,252,,5923,2025-07-07 18:51:32,3408.88,2,2177.0,945.12,4354.0,app
328,192,,2549,2026-02-21 13:36:28,3421.05,4,1046.33,764.29,4185.34,partner
329,1016,,4178,2025-02-09 17:33:56,10262.7,4,3120.28,2218.4,12481.1,app
330,275,FASTA Repeat Customer Loan,,2026-01-08 20:03:06,1455.82,4,,290.21,1746.03,
331,779,,5544,2025-02-26 08:12:26,4942.92,6,1029.15,1231.98,,
332,1223,FASTA Repeat Customer Loan,507,2025-06-13 13:40:27,975.34,4,311.08,268.99,1244.33,agent
333,1002,,6400,2025-03-03 07:13:21,2577.67,5,620.48,524.75,,app
334,1688,FASTA Cash Loan,4313,2026-01-24 21:20:13,11919.66,1,15012.96,3093.3,15012.96,
335,1761,,3250,2026-02-05 10:27:56,2623.55,2,1566.37,509.2,3132.75,website
336,1715,,1610,2025-03-17 15:22:08,2075.04,5,,564.58,2639.62,
337,210,,7800,2025-04-01 20:37:37,968.61,6,202.95,249.09,1217.7,agent
338,593,FASTA Cash Loan,,2025-06-18 16:16:21,1442.35,5,363.12,373.27,1815.62,agent
339,275,FASTA Cash Loan,1213,2026-02-08 22:37:22,2470.86,1,3144.52,673.66,3144.52,app
340,91,FASTA Cash Loan,4063,2026-06-08 19:29:22,2411.23,5,581.86,498.06,2909.29,agent
341,1940,,6231,2025-03-30 15:17:06,2545.0,4,755.72,477.9,3022.9,agent
342,1571,FASTA Repeat Customer Loan,2011,2025-08-18 21:40:36,513.8,5,131.29,142.64,656.44,app
343,1451,,2907,2025-09-03 15:41:01,2390.39,5,574.19,480.55,2870.94,agent
344,303,,596,2026-03-02 14:16:53,14539.23,4,4457.28,3289.88,17829.11,website
345,1478,FASTA Cash Loan,644,2026-04-29 10:36:38,1037.3,1,1320.45,283.15,1320.45,
346,1995,FASTA Cash Loan,1923,2025-11-30 15:40:58,3403.18,1,4290.29,887.11,4290.29,partner
347,1804,,1836,2026-05-07 11:05:06,3267.23,2,1946.8,626.36,3893.59,
348,1258,FASTA Cash Loan,5741,2025-08-08 10:05:29,3357.49,1,4269.43,911.94,4269.43,
349,1730,,497,2026-01-02 13:01:19,2573.88,3,1025.83,503.61,3077.49,app
350,785,FASTA Cash Loan,828,2026-05-04 07:17:57,14790.51,2,9420.57,4050.64,18841.15,
351,341,FASTA Repeat Customer Loan,1364,2025-08-09 12:45:52,15740.27,4,4988.56,4213.96,19954.23,
352,460,FASTA Cash Loan,6640,2025-10-07 21:31:27,2458.86,6,517.12,643.86,3102.72,partner
353,395,FASTA Cash Loan,4590,2025-07-30 10:47:47,3330.87,2,2000.58,670.3,4001.17,app
354,859,FASTA Cash Loan,6890,2026-02-08 22:39:02,3382.82,1,4100.06,717.24,,partner
355,1728,FASTA Repeat Customer Loan,7811,2025-03-05 18:35:41,1511.16,1,1828.65,317.49,1828.65,partner
356,1144,FASTA Cash Loan,2907,2025-07-08 18:18:12,8312.1,5,2075.5,2065.4,10377.5,
357,1817,FASTA Cash Loan,4684,2025-12-15 10:06:21,953.83,5,225.21,172.21,1126.04,agent
358,49,FASTA Cash Loan,7665,2025-01-17 13:47:22,5035.66,6,1032.14,1157.2,6192.86,website
359,1435,,2034,2026-04-21 08:21:03,11444.47,3,4556.68,2225.58,13670.05,app
360,1606,FASTA Cash Loan,2199,2026-04-29 10:48:40,4832.6,6,966.7,967.58,5800.18,agent
361,52,FASTA Cash Loan,1573,2026-05-08 14:55:38,3407.63,2,2069.56,731.5,4139.13,website
362,188,FASTA Cash Loan,7512,2025-12-04 21:22:13,996.62,4,307.96,235.24,1231.86,partner
363,264,FASTA Repeat Customer Loan,6843,2025-02-13 16:13:51,1932.61,6,388.55,398.69,,
364,1644,FASTA Repeat Customer Loan,6725,2025-11-09 11:40:22,4926.49,3,2044.28,1206.34,6132.83,agent
365,552,,1065,2025-08-06 17:39:43,491.88,2,309.93,127.99,619.87,website
366,1805,FASTA Repeat Customer Loan,,2026-04-14 21:56:54,12298.27,1,15740.73,3442.46,15740.73,agent
367,700,FASTA Cash Loan,1545,2025-05-27 10:25:18,1520.88,6,306.33,317.11,1837.99,agent
368,732,FASTA Repeat Customer Loan,290,2025-03-21 09:33:12,4862.46,3,2039.96,1257.42,6119.88,
369,1421,FASTA Cash Loan,211,2025-06-29 10:29:43,2560.63,1,3039.76,,,agent
370,905,FASTA Cash Loan,3203,2025-11-16 15:59:19,1915.62,3,800.25,485.12,2400.74,agent
371,474,,6843,2025-05-02 07:20:00,12203.62,3,5102.5,3103.89,15307.51,
372,48,FASTA Cash Loan,,2026-03-04 07:58:58,3356.29,1,3988.42,632.13,3988.42,app
373,1061,FASTA Repeat Customer Loan,6439,2026-04-25 17:27:42,2413.12,4,752.76,597.91,3011.03,
374,211,,5233,2025-01-13 19:06:08,4977.69,2,3111.58,1245.48,6223.17,
375,196,,5315,2025-01-03 20:17:25,-2448.85,2,1537.28,625.72,3074.57,agent
376,1591,FASTA Cash Loan,5525,2025-04-08 22:47:02,7809.62,1,9981.44,2171.82,9981.44,partner
377,1724,FASTA Repeat Customer Loan,2125,2025-10-30 08:22:07,3439.07,6,,833.85,4272.92,partner
378,1652,FASTA Repeat Customer Loan,6458,2025-03-20 16:16:57,2393.96,2,1444.36,494.77,2888.73,partner
379,1571,,1639,2025-03-17 20:01:37,-12247.34,2,7744.67,3241.99,15489.33,partner
380,1287,FASTA Cash Loan,7258,2026-03-31 13:20:08,11610.33,5,2970.71,3243.22,,website
381,1422,FASTA Repeat Customer Loan,7065,2026-06-01 21:02:11,14890.1,5,3686.27,3541.23,18431.33,app
382,1245,,,2026-06-11 22:45:56,7639.6,6,1539.62,1598.13,9237.73,app
383,1231,,3715,2025-03-05 07:35:15,4760.75,2,2902.47,1044.19,5804.94,agent
384,696,FASTA Repeat Customer Loan,5204,2026-02-05 20:34:12,8006.7,3,3301.94,1899.12,9905.82,
385,21,,7112,2026-03-07 14:29:52,9541.01,2,5713.7,1886.39,11427.4,partner
386,1655,FASTA Repeat Customer Loan,2965,2025-11-16 18:16:12,520.18,2,314.01,107.84,628.02,agent
387,770,,7840,2025-06-23 17:47:40,508.1,6,102.08,104.38,612.48,
388,288,,548,2025-01-15 14:12:47,11779.27,4,3581.27,2545.83,14325.1,
389,284,FASTA Repeat Customer Loan,2889,2025-03-15 20:59:46,2062.05,3,878.12,572.3,2634.35,app
390,995,FASTA Repeat Customer Loan,1706,2025-01-09 13:11:52,2456.76,2,1528.01,599.26,3056.02,partner
391,407,FASTA Repeat Customer Loan,,2025-11-28 19:50:02,4873.9,2,,1217.08,6090.98,website
392,1469,FASTA Repeat Customer Loan,3712,2026-05-02 08:09:04,11940.53,1,14674.8,2734.27,14674.8,
393,1865,,5345,2025-12-20 14:55:44,976.32,5,241.08,229.08,1205.4,partner
394,1367,FASTA Repeat Customer Loan,3781,2025-11-25 10:30:52,5185.48,1,6156.28,970.8,6156.28,agent
395,312,FASTA Repeat Customer Loan,5240,2025-01-02 10:26:41,5200.52,2,3111.62,,6223.23,agent
396,1470,FASTA Repeat Customer Loan,7197,2026-04-04 12:25:05,973.74,2,621.96,270.18,1243.92,partner
397,443,,7019,2025-06-13 09:45:05,1021.64,4,314.06,234.58,1256.22,website
398,712,FASTA Cash Loan,4672,2026-06-02 07:32:19,10199.75,5,2520.13,2400.9,12600.65,app
399,764,FASTA Cash Loan,3152,2025-06-03 10:04:20,991.17,3,,196.23,1187.4,app
400,1108,,6295,2025-09-24 07:20:45,7805.41,6,1549.25,1490.11,9295.52,
401,884,FASTA Cash Loan,7103,2025-12-12 08:54:52,3166.53,1,4020.49,853.96,4020.49,
402,433,FASTA Cash Loan,1075,2025-01-03 08:41:51,3258.88,5,785.83,670.26,3929.14,
403,1108,,,2025-06-17 19:43:09,8370.3,2,5347.03,2323.76,10694.06,website
404,1499,FASTA Repeat Customer Loan,,2025-06-05 15:17:50,8067.68,1,9847.01,1779.33,,app
405,741,FASTA Cash Loan,,2025-05-10 12:32:25,5034.19,5,1271.59,1323.74,6357.93,website
406,1693,FASTA Cash Loan,7480,2025-11-13 11:14:49,480.17,4,152.09,128.21,608.38,app
407,142,FASTA Repeat Customer Loan,5659,2025-03-23 14:27:12,2623.71,3,1084.04,628.4,,
408,735,FASTA Cash Loan,2253,2025-12-26 09:45:22,2621.42,3,1069.29,586.44,3207.86,app
409,1346,,1614,2025-04-21 18:50:41,2011.18,2,1188.58,365.99,2377.17,website
410,337,FASTA Repeat Customer Loan,2156,2025-05-27 12:00:42,8053.62,5,1962.57,1759.21,9812.83,app
411,1761,FASTA Repeat Customer Loan,3708,2025-09-18 09:46:46,1555.31,3,638.22,359.36,1914.67,website
412,6,,828,2026-01-25 15:46:22,1927.35,2,1145.25,363.15,2290.5,agent
413,463,FASTA Cash Loan,2459,2025-01-28 16:26:10,3463.18,4,1058.94,772.58,4235.76,
414,925,FASTA Cash Loan,4505,2025-05-21 12:40:11,-2011.02,6,411.86,460.12,,
415,404,FASTA Repeat Customer Loan,3073,2025-09-16 09:49:42,2438.06,6,484.31,467.81,2905.87,
416,1373,FASTA Repeat Customer Loan,,2026-01-06 10:09:22,7839.7,6,,1520.5,9360.2,
417,1179,FASTA Cash Loan,5878,2026-03-06 19:37:04,2456.55,6,511.32,611.37,3067.92,
418,613,FASTA Cash Loan,5919,2025-05-04 09:56:24,8052.46,2,5094.83,2137.2,10189.66,website
419,1669,FASTA Repeat Customer Loan,2810,2025-12-03 17:43:03,10439.2,5,2666.09,2891.26,13330.46,partner
420,664,,1215,2026-02-06 08:52:10,9666.26,4,3044.78,2512.85,12179.11,partner
421,747,FASTA Repeat Customer Loan,5595,2025-06-12 08:15:52,11670.58,6,2317.41,2233.87,13904.45,partner
422,1395,FASTA Cash Loan,1772,2026-02-01 20:48:19,7639.84,4,2370.27,1841.25,9481.09,website
423,483,,3685,2025-05-01 21:21:33,998.49,6,212.48,276.38,,partner
424,1983,,5549,2025-02-05 20:54:52,15515.54,2,9730.61,3945.68,19461.22,agent
425,22,FASTA Cash Loan,6522,2026-01-18 12:36:42,10348.97,2,6547.58,2746.19,13095.16,
426,203,,,2025-07-09 20:00:08,5245.02,5,1250.61,1008.03,6253.05,
427,1129,FASTA Repeat Customer Loan,,2025-09-29 09:44:01,1454.67,2,920.09,385.5,1840.17,agent
428,17,FASTA Cash Loan,805,2025-02-04 18:04:04,9927.88,2,5929.06,1930.24,11858.12,app
429,1194,FASTA Cash Loan,1802,2025-12-20 19:32:50,3444.7,2,2086.02,727.33,4172.03,agent
430,856,,,2026-03-15 10:29:11,1003.23,5,243.34,213.46,1216.69,agent
431,563,FASTA Repeat Customer Loan,6164,2026-01-27 19:55:15,15480.88,3,6185.21,3074.75,18555.63,website
432,584,FASTA Repeat Customer Loan,6723,2026-01-21 12:11:16,2003.98,6,396.54,375.26,2379.24,website
433,1930,FASTA Repeat Customer Loan,,2026-03-17 08:24:45,15715.26,4,4714.98,3144.65,18859.91,
434,322,,5834,2025-12-16 15:45:28,8303.33,3,3535.84,2304.2,10607.53,agent
435,162,FASTA Cash Loan,4641,2026-02-25 11:54:29,1000.59,6,213.03,277.57,1278.16,
436,729,FASTA Cash Loan,4768,2025-04-19 17:08:41,1037.98,2,652.58,267.18,1305.16,agent
437,362,FASTA Repeat Customer Loan,149,2025-08-02 14:36:41,5132.82,6,1043.28,1126.85,6259.67,partner
438,1074,FASTA Repeat Customer Loan,1833,2025-03-12 13:00:44,511.33,1,605.73,94.4,605.73,agent
439,1400,FASTA Repeat Customer Loan,1952,2026-04-23 07:49:51,12297.79,4,3710.63,2544.72,14842.51,partner
440,284,FASTA Repeat Customer Loan,,2025-08-09 21:34:12,8214.93,3,3291.01,1658.11,9873.04,website
441,1409,,4904,2026-04-19 13:34:40,5113.0,2,3221.63,1330.26,6443.26,
442,1602,FASTA Repeat Customer Loan,6044,2025-08-12 19:31:29,7785.46,2,4666.1,1546.74,9332.2,website
443,391,FASTA Repeat Customer Loan,,2026-02-10 17:02:25,5184.12,2,3119.85,1055.57,6239.69,partner
444,89,FASTA Cash Loan,4995,2026-06-01 16:42:43,2005.69,1,2529.78,524.09,2529.78,app
445,624,FASTA Cash Loan,7365,2025-06-23 11:07:23,10219.1,2,6232.35,2245.6,12464.7,app
446,1623,,,2025-08-19 16:52:52,2577.48,1,3248.81,671.33,3248.81,
447,1214,,6256,2025-05-08 19:47:50,505.49,4,157.29,123.65,629.14,
448,399,FASTA Repeat Customer Loan,7596,2025-12-18 15:13:29,3135.13,3,1315.41,811.11,3946.24,website
449,1668,FASTA Cash Loan,6529,2025-06-03 14:47:59,2021.05,2,1243.82,466.59,2487.64,partner
450,1038,FASTA Repeat Customer Loan,6115,2025-01-31 09:22:28,14440.95,3,6094.19,3841.63,18282.58,agent
451,69,FASTA Repeat Customer Loan,2114,2025-05-01 18:18:44,1469.02,3,595.39,317.14,1786.16,agent
452,1782,FASTA Repeat Customer Loan,959,2025-01-18 20:15:24,3365.02,5,845.76,863.77,4228.79,
453,800,,2185,2025-11-26 15:30:06,11620.72,4,3573.42,2672.97,14293.69,partner
454,1726,FASTA Cash Loan,7032,2025-07-19 15:29:00,-519.27,1,620.35,101.08,620.35,agent
455,1653,,399,2026-05-08 21:37:32,3343.02,5,808.15,697.71,4040.73,partner
456,1519,,3950,2025-10-15 18:20:13,10308.66,6,2055.35,,12332.09,agent
457,1995,FASTA Cash Loan,5513,2025-10-07 11:50:21,504.57,2,308.54,112.51,617.08,agent
458,50,,702,2026-02-20 18:22:02,2011.19,3,827.17,,2481.52,
459,1925,,1707,2025-01-21 14:23:27,11753.54,2,7039.77,2325.99,14079.53,
460,528,FASTA Repeat Customer Loan,2903,2025-01-13 16:40:43,2407.53,3,995.21,578.09,2985.62,
461,306,FASTA Repeat Customer Loan,1890,2025-11-02 21:06:04,502.86,6,102.27,110.79,613.65,website
462,75,FASTA Repeat Customer Loan,7490,2026-06-04 17:43:29,2406.02,6,502.45,608.69,3014.71,
463,1691,FASTA Cash Loan,4590,2025-09-10 08:04:56,9547.81,4,2906.05,2076.4,11624.21,
464,501,,7765,2025-06-07 15:54:34,1446.77,5,369.74,401.92,1848.69,agent
465,1331,,,2025-04-09 11:27:47,-3320.25,5,805.38,706.63,4026.88,
466,1167,FASTA Cash Loan,7190,2025-05-25 11:26:46,9820.2,6,1960.48,1942.66,11762.86,app
467,548,,4418,2026-01-27 07:26:21,3162.34,1,4019.87,857.53,4019.87,partner
468,1939,,1744,2026-01-13 17:48:44,499.79,4,150.7,103.02,602.81,
469,1254,FASTA Cash Loan,6447,2025-08-12 14:05:31,5165.85,6,1085.8,1348.97,6514.82,agent
470,835,FASTA Repeat Customer Loan,4907,2026-05-29 22:09:08,4826.61,3,2034.49,1276.87,6103.48,agent
471,925,FASTA Cash Loan,3771,2025-02-04 18:02:33,2446.34,6,490.23,495.02,2941.36,
472,81,FASTA Cash Loan,154,2025-09-22 10:11:40,1039.23,3,439.93,280.57,1319.8,website
473,528,,6973,2025-07-05 09:56:22,1463.41,4,465.44,398.35,1861.76,
474,169,FASTA Repeat Customer Loan,1142,2025-06-28 17:33:05,-514.15,3,211.49,120.32,634.47,website
475,47,FASTA Repeat Customer Loan,2509,2025-09-22 22:09:58,8326.25,6,1714.3,1959.52,10285.77,agent
476,1415,FASTA Repeat Customer Loan,7962,2026-05-08 07:35:51,2520.96,5,617.56,566.83,3087.79,app
477,1749,,,2025-10-15 22:00:27,2036.6,3,841.61,488.24,2524.84,website
478,472,,7693,2025-07-11 11:07:13,1983.7,2,1217.55,451.4,2435.1,
479,972,,6510,2025-07-23 09:54:41,3427.03,1,4157.95,730.92,4157.95,partner
480,1977,,7320,2025-10-16 13:00:41,3364.22,6,715.16,926.77,4290.99,app
481,1905,FASTA Cash Loan,1470,2026-06-14 10:20:25,7706.91,4,2364.69,1751.84,9458.75,
482,839,FASTA Repeat Customer Loan,718,2025-01-30 16:28:34,1438.63,5,353.09,326.83,1765.46,
483,1878,,808,2026-04-23 07:57:34,3327.0,2,1995.34,663.68,3990.68,app
484,562,FASTA Repeat Customer Loan,4465,2025-01-22 18:25:34,8083.35,6,1684.51,2023.71,10107.06,
485,1702,FASTA Repeat Customer Loan,1561,2025-01-13 11:41:55,512.0,6,107.64,133.85,645.85,
486,1576,,,2026-06-15 20:45:55,3449.99,3,1388.68,716.05,4166.04,
487,1830,,3423,2026-05-06 21:47:35,1470.36,1,1838.9,368.54,1838.9,app
488,570,FASTA Cash Loan,7720,2025-12-01 19:58:02,1573.81,6,310.49,289.11,1862.92,app
489,1966,,3623,2026-03-24 09:33:53,3239.5,6,656.72,700.82,3940.32,
490,1808,FASTA Cash Loan,1531,2025-02-08 13:23:28,1961.42,2,1161.42,361.43,2322.85,
491,1995,FASTA Cash Loan,2152,2026-06-03 09:59:47,499.73,4,157.75,131.27,,
492,1042,,1227,2025-12-07 07:44:12,1523.63,2,955.24,386.85,1910.48,agent
493,744,FASTA Cash Loan,4255,2025-01-18 16:30:40,9919.86,5,2344.35,1801.91,11721.77,app
494,1487,FASTA Cash Loan,7095,2026-02-17 16:02:56,10133.17,3,4096.56,2156.52,12289.69,
495,1104,,4991,2026-05-19 08:04:22,2559.37,2,1618.16,676.95,3236.32,
496,1685,FASTA Cash Loan,6639,2025-10-12 07:47:44,1487.65,1,1771.76,284.11,1771.76,partner
497,55,FASTA Cash Loan,3790,2026-04-02 09:09:30,1555.56,6,313.06,322.81,1878.37,website
498,1410,FASTA Cash Loan,,2025-10-12 15:44:42,481.83,6,99.58,115.65,597.48,agent
499,1853,FASTA Cash Loan,3250,2025-02-07 08:36:27,2412.12,1,3016.42,604.3,3016.42,partner
500,1250,FASTA Repeat Customer Loan,,2025-04-30 21:16:32,3298.13,2,1953.95,609.77,3907.9,app
501,807,FASTA Cash Loan,521,2025-04-02 17:02:25,1049.2,2,666.12,283.04,1332.24,
502,1992,FASTA Repeat Customer Loan,5273,2026-02-17 08:27:14,1036.22,6,213.94,247.44,1283.66,app
503,1275,,1782,2025-12-17 09:58:47,14934.84,5,3601.54,3072.86,18007.7,
504,1902,FASTA Cash Loan,3277,2026-01-19 07:09:38,14870.41,3,6269.72,3938.75,,website
505,1207,,,2025-03-22 13:01:02,478.94,5,119.81,120.13,599.07,partner
506,1250,FASTA Cash Loan,1575,2025-08-26 07:36:42,14720.12,1,18621.43,3901.31,18621.43,partner
507,1681,,4981,2025-01-25 19:31:27,15067.52,2,9062.49,3057.46,18124.98,
508,884,FASTA Cash Loan,4307,2025-08-26 14:08:59,2523.81,3,,677.87,3201.68,
509,336,FASTA Repeat Customer Loan,2461,2025-01-04 18:53:03,14357.45,3,6101.59,3947.31,18304.76,agent
510,1365,FASTA Repeat Customer Loan,565,2025-07-22 14:57:35,14411.76,1,18234.05,3822.29,18234.05,
511,1530,FASTA Repeat Customer Loan,1580,2025-02-15 20:26:28,15195.39,2,9398.02,3600.66,18796.05,partner
512,691,,2814,2026-03-28 14:53:44,-2549.99,1,3035.39,485.4,3035.39,
513,770,FASTA Repeat Customer Loan,,2025-02-08 18:13:19,9705.67,4,2938.2,2047.11,11752.78,partner
514,1122,,1148,2026-06-16 21:28:12,9579.09,3,4086.03,2679.01,,partner
515,810,FASTA Cash Loan,5400,2025-05-20 17:15:18,5164.88,6,1053.13,1153.89,6318.77,app
516,8,FASTA Repeat Customer Loan,3651,2025-10-01 15:23:24,7933.77,4,2348.82,1461.52,9395.29,
517,723,,3855,2026-01-19 10:29:27,1510.96,6,315.36,381.18,1892.14,agent
518,838,FASTA Repeat Customer Loan,5618,2025-12-26 21:55:42,495.92,5,123.52,121.7,617.62,partner
519,516,FASTA Repeat Customer Loan,4421,2026-02-18 11:04:20,957.36,6,192.68,198.7,,partner
520,811,FASTA Repeat Customer Loan,4091,2026-03-13 17:51:04,3298.02,3,1331.51,696.51,3994.53,app
521,808,,,2026-03-19 07:50:03,7903.43,5,,1845.54,9748.97,
522,349,FASTA Repeat Customer Loan,5398,2025-07-27 19:43:07,8390.54,2,5283.12,2175.7,10566.24,agent
523,1836,,6860,2025-01-24 22:08:17,8369.54,5,2093.41,2097.5,10467.04,agent
524,833,FASTA Cash Loan,5678,2025-10-20 08:45:57,2077.17,1,2651.06,573.89,2651.06,partner
525,116,FASTA Repeat Customer Loan,,2025-04-19 20:57:37,490.55,5,117.78,98.37,588.92,partner
526,141,,5369,2026-03-15 20:44:20,5105.91,3,2175.99,1422.07,6527.98,app
527,192,FASTA Repeat Customer Loan,,2025-11-07 11:45:42,12504.27,3,5127.0,2876.72,15380.99,agent
528,1886,,,2025-10-22 13:49:36,2082.16,1,,478.19,2560.35,app
529,512,FASTA Cash Loan,,2025-01-22 17:35:55,12241.53,4,,2721.1,14962.63,
530,947,FASTA Repeat Customer Loan,981,2025-04-08 20:58:07,3296.03,1,3951.7,655.67,3951.7,
531,711,FASTA Repeat Customer Loan,1791,2026-05-06 08:17:07,8085.51,3,3267.01,1715.53,9801.04,app
532,1730,FASTA Repeat Customer Loan,1718,2025-05-27 11:29:09,476.33,3,197.53,116.27,592.6,website
