schedule_id,loan_id,instalment_number,due_date,instalment_amount_zar,principal_component_zar,fee_interest_component_zar,schedule_status
435,124,5,2025-10-12,2260.42,1582.29,678.13,paid
436,124,6,2025-11-11,2260.42,1582.29,678.13,OVERDUE
437,125,1,2025-12-21,2113.02,1479.11,633.91,PAID
438,125,2,2026-01-20,-2113.02,1479.11,633.91,PENDING
439,125,3,2026-02-19,2113.02,1479.11,633.91,PENDING
440,125,4,20260321,2113.02,1479.11,633.91,Overdue
441,125,5,20 Apr 2026,-2113.02,,633.91,paid
442,125,6,20260520,2113.02,1479.11,633.91,PART_PAID
443,126,1,2025-08-01,1237.19,866.03,371.16,PAID
444,126,2,2025-08-31,1237.19,866.03,371.16,paid
445,126,3,2025-09-30,1237.19,866.03,371.16,PART_PAID
446,126,4,2025-10-30,1237.19,866.03,371.16,OVERDUE
447,126,5,2025-11-29,-1237.19,866.03,371.16,PAID
448,127,1,2025-10-21,1505.47,1053.83,451.64,OVERDUE
449,127,2,2025-11-20,1505.47,1053.83,451.64,Overdue
450,127,3,2025-12-20,1505.47,1053.83,451.64,PAID
451,127,4,2026-01-19,1505.47,1053.83,,PENDING
452,127,5,02-18-2026,1505.47,1053.83,451.64,OVERDUE
453,127,6,2026-03-20,1505.47,1053.83,451.64,PAID
454,128,1,2025-06-27,3688.26,2581.78,1106.48,paid
455,128,2,2025-07-27,3688.26,2581.78,1106.48,Overdue
456,128,3,20250826,3688.26,2581.78,1106.48,paid
457,128,4,2025-09-25,-3688.26,2581.78,,OVERDUE
458,128,5,2025-10-25,3688.26,2581.78,1106.48,PART_PAID
459,128,6,2025-11-24,3688.26,2581.78,1106.48,PAID
460,129,1,2025-12-05,2469.41,1728.59,740.82,OVERDUE
461,129,2,2026-01-04,2469.41,1728.59,740.82,PENDING
462,129,3,2026-02-03,2469.41,1728.59,740.82,Overdue
463,130,1,2025-10-17,1586.24,1110.37,475.87,PENDING
464,130,2,2025-11-16,1586.24,1110.37,475.87,OVERDUE
465,130,3,2025-12-16,1586.24,1110.37,475.87,PENDING
466,130,4,2026-01-15,1586.24,1110.37,475.87,paid
467,131,1,2025-05-24,3709.08,2596.36,1112.72,paid
468,132,1,2026-04-11,3155.01,2208.51,946.5,OVERDUE
469,133,1,2025-06-17,1407.77,985.44,422.33,PAID
470,133,2,2025-07-17,1407.77,985.44,422.33,Overdue
471,134,1,2026-06-20,1773.29,1241.3,531.99,PENDING
472,134,2,2026-07-20,1773.29,1241.3,531.99,paid
473,135,1,20251203,1654.46,1158.12,496.34,Overdue
474,135,2,2026-01-02,1654.46,1158.12,496.34,PAID
475,135,3,2026-02-01,1654.46,1158.12,496.34,Overdue
476,135,4,2026-03-03,1654.46,1158.12,496.34,paid
477,135,5,2026-04-02,1654.46,1158.12,496.34,Overdue
478,135,6,2026-05-02,1654.46,1158.12,496.34,
479,136,1,2025-07-19,1368.07,957.65,410.42,paid
480,136,2,2025-08-18,1368.07,957.65,410.42,PAID
481,137,1,2026-05-19,2947.59,2063.31,884.28,Overdue
482,137,2,2026-06-18,2947.59,2063.31,884.28,paid
483,137,3,2026-07-18,2947.59,2063.31,884.28,PAID
484,137,4,2026-08-17,2947.59,2063.31,884.28,PART_PAID
485,138,1,2026-02-02,3599.44,2519.61,1079.83,paid
486,138,2,2026-03-04,3599.44,2519.61,1079.83,PENDING
487,139,1,2025-06-23,1680.21,,504.06,PENDING
488,139,2,2025-07-23,1680.21,1176.15,,OVERDUE
489,139,3,2025-08-22,1680.21,,504.06,PENDING
490,140,1,2025-03-25,-1747.25,1223.07,524.17,PENDING
491,140,2,2025-04-24,1747.25,1223.07,524.17,OVERDUE
492,140,3,2025-05-24,1747.25,1223.07,524.17,PAID
493,141,1,2025-05-13,1335.06,,400.52,paid
494,141,2,2025-06-12,1335.06,934.54,,PART_PAID
495,141,3,2025-07-12,1335.06,934.54,400.52,PENDING
496,141,4,2025-08-11,1335.06,934.54,400.52,Overdue
497,141,5,2025-09-10,1335.06,934.54,400.52,PART_PAID
498,142,1,2026-07-12,2554.21,1787.95,766.26,OVERDUE
499,142,2,2026-08-11,2554.21,1787.95,,PART_PAID
500,142,3,2026-09-10,2554.21,1787.95,766.26,paid
501,143,1,2026-06-08,2449.82,1714.87,734.95,OVERDUE
502,143,2,2026-07-08,2449.82,1714.87,734.95,PENDING
503,144,1,2025-06-12,3984.83,2789.38,1195.45,paid
504,144,2,2025-07-12,3984.83,,1195.45,PAID
505,144,3,2025-08-11,3984.83,2789.38,,Overdue
506,144,4,2025-09-10,3984.83,2789.38,1195.45,Overdue
507,144,5,2025-10-10,3984.83,2789.38,1195.45,PENDING
508,145,1,2025-06-29,1153.62,807.53,346.09,PART_PAID
509,145,2,2025-07-29,1153.62,807.53,346.09,paid
510,145,3,2025-08-28,-1153.62,807.53,346.09,OVERDUE
511,145,4,2025-09-27,1153.62,807.53,346.09,
512,146,1,2025-07-08,3768.08,2637.66,,OVERDUE
513,146,2,2025-08-07,3768.08,2637.66,1130.42,PENDING
514,146,3,2025-09-06,3768.08,2637.66,1130.42,Overdue
515,147,1,2025-10-13,3478.72,2435.1,1043.62,OVERDUE
516,147,2,2025-11-12,3478.72,2435.1,,PENDING
517,147,3,2025-12-12,3478.72,2435.1,1043.62,PENDING
518,148,1,14 May 2026,1619.69,1133.78,485.91,paid
519,148,2,2026-06-13,1619.69,1133.78,485.91,Overdue
520,148,3,2026-07-13,1619.69,1133.78,485.91,PAID
521,148,4,2026-08-12,,1133.78,485.91,Overdue
522,148,5,2026-09-11,1619.69,1133.78,485.91,Overdue
523,149,1,2026-01-14,3280.36,2296.25,984.11,PENDING
524,149,2,2026-02-13,3280.36,2296.25,984.11,paid
525,149,3,2026-03-15,3280.36,2296.25,984.11,PENDING
526,150,1,2025-07-03,3176.17,2223.32,952.85,Overdue
527,151,1,2026-07-02,3817.51,2672.26,1145.25,PENDING
528,151,2,2026-08-01,3817.51,2672.26,1145.25,PART_PAID
529,151,3,2026-08-31,3817.51,2672.26,1145.25,PART_PAID
530,151,4,2026-09-30,3817.51,2672.26,1145.25,Overdue
531,152,1,2026-05-11,1970.62,1379.43,591.19,PAID
532,152,2,10/06/2026,1970.62,1379.43,591.19,PAID
533,152,3,2026-07-10,1970.62,1379.43,591.19,PENDING
534,152,4,2026-08-09,1970.62,1379.43,591.19,OVERDUE
535,152,5,2026-09-08,1970.62,,591.19,paid
536,153,1,2025-05-22,,2457.03,1053.01,PAID
537,153,2,2025-06-21,3510.04,2457.03,1053.01,paid
538,153,3,07-21-2025,3510.04,2457.03,1053.01,Overdue
539,153,4,2025-08-20,3510.04,2457.03,1053.01,PART_PAID
540,153,5,2025-09-19,3510.04,2457.03,1053.01,Overdue
541,153,6,2025-10-19,3510.04,2457.03,1053.01,OVERDUE
542,154,1,2025-12-10,2987.09,2090.96,896.13,PART_PAID
543,154,2,2026-01-09,2987.09,2090.96,896.13,Overdue
544,154,3,2026-02-08,2987.09,2090.96,896.13,Overdue
545,154,4,20260310,2987.09,2090.96,896.13,PAID
546,154,5,2026-04-09,2987.09,2090.96,896.13,paid
547,154,6,2026-05-09,2987.09,2090.96,896.13,PENDING
548,155,1,20251129,2143.27,1500.29,642.98,Overdue
549,155,2,2025-12-29,2143.27,1500.29,642.98,OVERDUE
550,156,1,2025-03-18,3297.18,2308.03,989.15,OVERDUE
551,156,2,2025-04-17,3297.18,2308.03,989.15,paid
552,156,3,2025-05-17,3297.18,2308.03,989.15,PART_PAID
553,157,1,2025-11-20,-815.18,570.63,244.55,paid
554,157,2,2025-12-20,815.18,570.63,244.55,paid
555,158,1,16/03/2025,1880.89,1316.62,564.27,OVERDUE
556,159,1,2025-11-02,3157.75,2210.42,947.32,paid
557,160,1,2026-01-27,1255.99,879.19,376.8,PENDING
558,161,1,2025-09-03,1133.04,793.13,,PAID
559,161,2,2025-10-03,1133.04,793.13,339.91,PAID
560,161,3,2025-11-02,1133.04,793.13,339.91,Overdue
561,161,4,2025-12-02,1133.04,,339.91,paid
562,161,5,2026-01-01,1133.04,793.13,339.91,Overdue
563,161,6,2026-01-31,1133.04,793.13,339.91,
564,162,1,2025-04-28,972.27,680.59,291.68,PENDING
565,162,2,20250528,972.27,680.59,291.68,Overdue
566,162,3,2025-06-27,972.27,680.59,291.68,PAID
567,162,4,2025-07-27,972.27,680.59,291.68,paid
568,162,5,2025-08-26,972.27,680.59,291.68,Overdue
569,162,6,2025-09-25,972.27,680.59,291.68,PAID
570,163,1,2025-09-23,3536.62,2475.63,1060.99,PAID
571,163,2,2025-10-23,3536.62,2475.63,1060.99,Overdue
572,164,1,08-19-2025,1118.43,782.9,335.53,PAID
573,165,1,2025-06-13,2130.16,1491.11,639.05,PAID
574,165,2,2025-07-13,2130.16,1491.11,639.05,PENDING
575,165,3,12/08/2025,2130.16,1491.11,,paid
576,165,4,2025-09-11,2130.16,1491.11,639.05,PENDING
577,166,1,02-26-2026,3193.65,2235.55,958.1,PART_PAID
578,166,2,2026-03-28,3193.65,2235.55,958.1,PART_PAID
579,166,3,2026-04-27,3193.65,2235.55,958.1,PAID
580,166,4,2026-05-27,3193.65,2235.55,958.1,OVERDUE
581,167,1,2025-06-06,2057.15,1440.0,617.14,
582,167,2,2025-07-06,2057.15,1440.0,617.14,PENDING
583,167,3,2025-08-05,2057.15,1440.0,617.14,paid
584,167,4,2025-09-04,2057.15,1440.0,617.14,paid
585,168,1,2026-05-14,,2081.73,892.17,PAID
586,168,2,2026-06-13,2973.9,2081.73,892.17,PART_PAID
587,168,3,2026-07-13,2973.9,2081.73,892.17,PAID
588,169,1,2025-08-23,3657.18,2560.03,1097.15,OVERDUE
589,169,2,2025-09-22,3657.18,2560.03,1097.15,OVERDUE
590,169,3,2025-10-22,3657.18,2560.03,1097.15,Overdue
591,169,4,2025-11-21,3657.18,2560.03,1097.15,PENDING
592,169,5,2025-12-21,3657.18,2560.03,1097.15,paid
593,169,6,2026-01-20,3657.18,2560.03,1097.15,Overdue
594,170,1,2026-03-08,3272.1,2290.47,981.63,PAID
595,170,2,2026-04-07,3272.1,2290.47,981.63,Overdue
596,170,3,2026-05-07,3272.1,2290.47,981.63,PAID
597,170,4,2026-06-06,3272.1,2290.47,981.63,PENDING
598,170,5,2026-07-06,3272.1,2290.47,981.63,Overdue
599,170,6,08-05-2026,3272.1,2290.47,981.63,PAID
600,171,1,15/01/2026,-1305.5,913.85,391.65,OVERDUE
601,171,2,2026-02-14,1305.5,913.85,391.65,paid
602,171,3,2026-03-16,1305.5,913.85,391.65,Overdue
603,171,4,2026-04-15,1305.5,913.85,391.65,OVERDUE
604,172,1,2025-08-20,2120.99,1484.69,636.3,PENDING
605,172,2,2025-09-19,2120.99,1484.69,636.3,PAID
606,172,3,2025-10-19,2120.99,1484.69,636.3,paid
607,172,4,2025-11-18,2120.99,1484.69,636.3,PENDING
608,172,5,2025-12-18,2120.99,,636.3,Overdue
609,172,6,2026-01-17,2120.99,1484.69,636.3,Overdue
610,173,1,2026-05-30,2803.9,1962.73,841.17,PAID
611,173,2,2026-06-29,2803.9,1962.73,841.17,PENDING
612,173,3,2026-07-29,2803.9,1962.73,841.17,PENDING
613,173,4,2026-08-28,2803.9,1962.73,841.17,PAID
614,173,5,2026-09-27,2803.9,1962.73,841.17,PENDING
615,174,1,2025-08-14,1246.38,872.47,373.91,OVERDUE
616,175,1,07-01-2025,1819.52,1273.66,545.86,PAID
617,175,2,31/07/2025,1819.52,1273.66,545.86,
618,176,1,2026-04-01,3251.22,2275.85,975.37,paid
619,176,2,2026-05-01,3251.22,2275.85,975.37,
620,176,3,2026-05-31,3251.22,2275.85,975.37,Overdue
621,176,4,2026-06-30,3251.22,2275.85,975.37,PAID
622,177,1,2026-07-01,1770.97,1239.68,531.29,
623,177,2,2026-07-31,1770.97,1239.68,531.29,PAID
624,178,1,2025-09-01,2198.72,1539.1,659.62,paid
625,178,2,2025-10-01,2198.72,1539.1,659.62,PENDING
626,178,3,2025-10-31,2198.72,1539.1,659.62,PART_PAID
627,179,1,2025-08-16,1791.43,1254.0,537.43,Overdue
628,179,2,2025-09-15,,1254.0,537.43,PENDING
629,179,3,2025-10-15,1791.43,1254.0,537.43,paid
630,179,4,2025-11-14,1791.43,1254.0,537.43,PENDING
631,180,1,2026-05-07,2725.96,1908.17,817.79,paid
632,180,2,2026-06-06,2725.96,1908.17,817.79,PART_PAID
633,180,3,2026-07-06,,1908.17,817.79,OVERDUE
634,180,4,2026-08-05,2725.96,1908.17,817.79,OVERDUE
635,180,5,2026-09-04,2725.96,1908.17,817.79,OVERDUE
636,180,6,2026-10-04,2725.96,1908.17,817.79,PENDING
637,181,1,2025-03-14,1904.1,1332.87,571.23,PAID
638,181,2,2025-04-13,1904.1,1332.87,571.23,PENDING
639,181,3,2025-05-13,1904.1,1332.87,571.23,Overdue
640,181,4,2025-06-12,1904.1,1332.87,571.23,PART_PAID
641,181,5,2025-07-12,1904.1,1332.87,571.23,PENDING
642,181,6,2025-08-11,1904.1,1332.87,571.23,PART_PAID
643,182,1,2025-05-08,3959.08,2771.36,1187.72,PAID
644,182,2,2025-06-07,3959.08,2771.36,1187.72,paid
645,182,3,2025-07-07,3959.08,2771.36,1187.72,OVERDUE
646,182,4,2025-08-06,3959.08,2771.36,1187.72,Overdue
647,182,5,2025-09-05,3959.08,2771.36,1187.72,PART_PAID
648,182,6,2025-10-05,3959.08,2771.36,1187.72,PART_PAID
649,183,1,2026-04-11,-1561.33,1092.93,468.4,paid
650,183,2,2026-05-11,1561.33,1092.93,468.4,PAID
651,183,3,2026-06-10,1561.33,1092.93,468.4,PAID
652,183,4,10 Jul 2026,1561.33,1092.93,468.4,PAID
653,183,5,2026-08-09,1561.33,1092.93,468.4,PART_PAID
654,184,1,2025-10-28,1634.89,1144.42,490.47,PENDING
655,184,2,11-27-2025,1634.89,1144.42,490.47,Overdue
656,184,3,2025-12-27,1634.89,1144.42,490.47,
657,184,4,2026-01-26,1634.89,1144.42,490.47,Overdue
658,185,1,2025-09-14,2590.67,1813.47,777.2,OVERDUE
659,185,2,2025-10-14,2590.67,1813.47,,
660,186,1,2025-11-17,1371.21,,411.36,PAID
661,187,1,2025-11-26,2199.37,1539.56,659.81,PAID
662,187,2,12-26-2025,2199.37,1539.56,659.81,Overdue
663,188,1,2025-09-16,1300.7,910.49,390.21,Overdue
664,189,1,2026-05-18,1596.13,1117.29,478.84,PART_PAID
665,189,2,2026-06-17,1596.13,1117.29,478.84,PENDING
666,189,3,2026-07-17,1596.13,1117.29,478.84,PART_PAID
667,189,4,2026-08-16,1596.13,1117.29,478.84,OVERDUE
668,189,5,2026-09-15,1596.13,1117.29,478.84,Overdue
669,190,1,2025-09-02,1455.89,1019.12,436.77,PART_PAID
670,190,2,2025-10-02,1455.89,1019.12,436.77,PART_PAID
671,190,3,2025-11-01,1455.89,1019.12,436.77,PAID
672,191,1,02/04/2025,938.47,656.93,281.54,Overdue
673,191,2,2025-05-02,938.47,656.93,281.54,PAID
674,191,3,2025-06-01,938.47,656.93,,PAID
675,192,1,2025-03-24,3617.04,2531.93,1085.11,PENDING
676,192,2,2025-04-23,3617.04,2531.93,1085.11,OVERDUE
677,192,3,2025-05-23,3617.04,2531.93,1085.11,PAID
678,192,4,2025-06-22,3617.04,2531.93,1085.11,paid
679,192,5,2025-07-22,3617.04,2531.93,1085.11,paid
680,193,1,2026-03-27,900.6,630.42,270.18,OVERDUE
681,193,2,2026-04-26,900.6,630.42,270.18,OVERDUE
682,193,3,2026-05-26,900.6,630.42,270.18,PART_PAID
683,194,1,2026-05-18,1935.62,1354.93,580.69,Overdue
684,194,2,2026-06-17,1935.62,1354.93,580.69,paid
685,194,3,2026-07-17,1935.62,1354.93,580.69,PART_PAID
686,194,4,16/08/2026,1935.62,1354.93,580.69,paid
687,194,5,2026-09-15,1935.62,1354.93,580.69,PENDING
688,195,1,2026-02-21,3172.6,2220.82,951.78,paid
689,195,2,2026-03-23,3172.6,2220.82,951.78,
690,195,3,2026-04-22,3172.6,2220.82,951.78,PART_PAID
691,195,4,2026-05-22,3172.6,2220.82,951.78,PENDING
692,195,5,2026-06-21,3172.6,2220.82,951.78,paid
693,196,1,2025-08-06,2506.0,1754.2,751.8,PART_PAID
694,197,1,2025-10-04,-3394.44,2376.11,1018.33,paid
695,197,2,2025-11-03,3394.44,2376.11,1018.33,paid
696,198,1,2025-07-10,3455.19,2418.63,1036.56,PAID
697,198,2,2025-08-09,3455.19,2418.63,1036.56,PAID
698,198,3,2025-09-08,3455.19,2418.63,1036.56,paid
699,198,4,2025-10-08,3455.19,2418.63,1036.56,PENDING
700,198,5,2025-11-07,3455.19,2418.63,1036.56,OVERDUE
701,198,6,2025-12-07,3455.19,2418.63,,OVERDUE
702,199,1,2025-05-12,3696.36,2587.45,1108.91,PAID
703,199,2,2025-06-11,3696.36,2587.45,1108.91,PAID
704,199,3,2025-07-11,3696.36,2587.45,1108.91,paid
705,199,4,2025-08-10,3696.36,2587.45,1108.91,PENDING
706,199,5,2025-09-09,3696.36,2587.45,,Overdue
707,199,6,2025-10-09,3696.36,2587.45,1108.91,paid
708,200,1,2025-06-02,3019.86,2113.9,905.96,PART_PAID
709,200,2,2025-07-02,3019.86,2113.9,905.96,PAID
710,200,3,2025-08-01,3019.86,2113.9,905.96,PART_PAID
711,201,1,08/03/2025,2656.9,1859.83,797.07,Overdue
712,201,2,2025-04-07,2656.9,1859.83,797.07,Overdue
713,201,3,2025-05-07,2656.9,1859.83,797.07,OVERDUE
714,201,4,2025-06-06,2656.9,1859.83,797.07,PART_PAID
715,202,1,2025-04-29,3610.41,2527.29,1083.12,PART_PAID
716,203,1,2026-07-15,3532.89,,1059.87,PAID
717,203,2,14/08/2026,3532.89,2473.02,1059.87,OVERDUE
718,203,3,2026-09-13,3532.89,2473.02,1059.87,PART_PAID
719,203,4,10-13-2026,3532.89,2473.02,1059.87,paid
720,203,5,2026-11-12,3532.89,2473.02,1059.87,PAID
721,204,1,2025-03-30,1847.29,1293.1,554.19,PAID
722,204,2,2025-04-29,1847.29,1293.1,554.19,paid
723,204,3,2025-05-29,1847.29,1293.1,554.19,OVERDUE
724,204,4,2025-06-28,1847.29,1293.1,554.19,PART_PAID
725,204,5,2025-07-28,1847.29,1293.1,554.19,PART_PAID
726,205,1,2025-06-19,914.0,639.8,274.2,paid
727,205,2,2025-07-19,914.0,639.8,,PART_PAID
728,206,1,20250815,,2565.65,1099.56,PENDING
729,206,2,2025-09-14,3665.21,2565.65,1099.56,OVERDUE
730,206,3,2025-10-14,3665.21,2565.65,1099.56,PAID
731,206,4,2025-11-13,,2565.65,1099.56,paid
732,206,5,2025-12-13,3665.21,2565.65,1099.56,PAID
733,207,1,2026-05-29,2142.88,1500.02,642.86,paid
734,207,2,2026-06-28,2142.88,1500.02,642.86,paid
735,207,3,2026-07-28,2142.88,,642.86,paid
736,208,1,2025-12-08,3453.61,2417.53,1036.08,OVERDUE
737,208,2,2026-01-07,3453.61,2417.53,1036.08,OVERDUE
738,208,3,2026-02-06,3453.61,2417.53,1036.08,OVERDUE
739,208,4,2026-03-08,3453.61,,1036.08,PART_PAID
740,208,5,2026-04-07,3453.61,2417.53,1036.08,Overdue
741,208,6,2026-05-07,3453.61,2417.53,1036.08,PART_PAID
742,209,1,2025-03-28,2848.43,1993.9,854.53,OVERDUE
743,210,1,2026-06-20,1854.07,1297.85,556.22,paid
744,210,2,2026-07-20,1854.07,1297.85,556.22,Overdue
745,211,1,2025-12-11,1345.99,942.19,403.8,OVERDUE
746,211,2,2026-01-10,1345.99,942.19,403.8,OVERDUE
747,211,3,2026-02-09,1345.99,942.19,403.8,paid
748,211,4,20260311,1345.99,942.19,403.8,PART_PAID
749,211,5,2026-04-10,1345.99,942.19,403.8,OVERDUE
750,212,1,2025-09-12,2661.59,1863.11,798.48,PENDING
751,212,2,2025-10-12,2661.59,1863.11,798.48,paid
752,212,3,2025-11-11,2661.59,1863.11,798.48,OVERDUE
753,213,1,2025-07-30,3679.15,2575.4,1103.74,PART_PAID
754,214,1,23/07/2026,2621.4,1834.98,786.42,PART_PAID
755,214,2,2026-08-22,2621.4,1834.98,786.42,PAID
756,215,1,2025-09-14,1936.4,1355.48,580.92,PART_PAID
757,215,2,2025-10-14,1936.4,1355.48,580.92,
758,215,3,2025-11-13,1936.4,1355.48,580.92,PENDING
759,215,4,2025-12-13,1936.4,1355.48,580.92,paid
760,215,5,2026-01-12,1936.4,1355.48,580.92,PART_PAID
761,215,6,11/02/2026,1936.4,1355.48,580.92,Overdue
762,216,1,2026-07-20,860.62,602.43,258.19,OVERDUE
763,216,2,2026-08-19,860.62,602.43,258.19,PART_PAID
764,216,3,2026-09-18,860.62,602.43,258.19,PART_PAID
765,216,4,2026-10-18,860.62,602.43,258.19,PART_PAID
766,216,5,2026-11-17,860.62,602.43,258.19,Overdue
767,216,6,2026-12-17,860.62,602.43,258.19,paid
768,217,1,2025-07-18,2796.59,1957.61,838.98,OVERDUE
769,217,2,2025-08-17,2796.59,1957.61,838.98,OVERDUE
770,217,3,2025-09-16,2796.59,1957.61,838.98,PART_PAID
771,217,4,2025-10-16,2796.59,1957.61,838.98,OVERDUE
772,217,5,15/11/2025,2796.59,1957.61,838.98,PART_PAID
773,217,6,2025-12-15,2796.59,1957.61,,Overdue
774,218,1,2026-03-22,3445.27,,1033.58,paid
775,218,2,2026-04-21,3445.27,2411.69,,Overdue
776,218,3,2026-05-21,3445.27,2411.69,1033.58,OVERDUE
777,218,4,2026-06-20,3445.27,2411.69,1033.58,Overdue
778,218,5,2026-07-20,3445.27,2411.69,1033.58,paid
779,219,1,2025-09-22,3021.37,,906.41,
780,219,2,2025-10-22,3021.37,2114.96,906.41,Overdue
781,219,3,2025-11-21,3021.37,2114.96,906.41,OVERDUE
782,219,4,2025-12-21,3021.37,2114.96,906.41,Overdue
783,220,1,2025-11-22,968.26,677.78,290.48,PART_PAID
784,220,2,2025-12-22,968.26,,290.48,PAID
785,220,3,2026-01-21,968.26,677.78,290.48,PAID
786,220,4,2026-02-20,968.26,,290.48,Overdue
787,220,5,2026-03-22,968.26,677.78,290.48,OVERDUE
788,221,1,2026-02-07,2292.2,1604.54,687.66,PART_PAID
789,221,2,2026-03-09,2292.2,1604.54,687.66,PENDING
790,221,3,2026-04-08,2292.2,1604.54,687.66,PART_PAID
791,221,4,20260508,2292.2,1604.54,687.66,paid
792,221,5,20260607,2292.2,1604.54,687.66,Overdue
793,221,6,2026-07-07,2292.2,,687.66,Overdue
794,222,1,2025-05-20,2218.14,1552.7,665.44,PART_PAID
795,222,2,2025-06-19,2218.14,1552.7,665.44,PENDING
796,223,1,2026-06-01,3024.82,2117.37,907.45,PAID
797,223,2,2026-07-01,3024.82,2117.37,907.45,OVERDUE
798,224,1,2025-07-04,2675.53,1872.87,802.66,Overdue
799,225,1,2026-05-09,2991.83,2094.28,897.55,PAID
800,225,2,2026-06-08,2991.83,2094.28,897.55,PART_PAID
801,225,3,2026-07-08,2991.83,2094.28,897.55,PAID
802,225,4,2026-08-07,2991.83,2094.28,897.55,paid
803,225,5,2026-09-06,2991.83,2094.28,897.55,PART_PAID
804,225,6,2026-10-06,2991.83,2094.28,897.55,OVERDUE
805,226,1,2025-08-22,1971.59,1380.11,591.48,PENDING
806,226,2,2025-09-21,1971.59,1380.11,591.48,paid
807,226,3,2025-10-21,1971.59,1380.11,591.48,PART_PAID
808,226,4,2025-11-20,1971.59,1380.11,591.48,PENDING
809,226,5,2025-12-20,1971.59,1380.11,591.48,PART_PAID
810,227,1,2026-01-03,3244.51,2271.16,973.35,paid
811,227,2,2026-02-02,3244.51,2271.16,973.35,paid
812,227,3,2026-03-04,3244.51,2271.16,973.35,
813,227,4,2026-04-03,3244.51,,973.35,PART_PAID
814,227,5,2026-05-03,3244.51,2271.16,973.35,PENDING
815,227,6,2026-06-02,3244.51,2271.16,973.35,Overdue
816,228,1,2026-03-22,2537.7,1776.39,761.31,PART_PAID
817,228,2,2026-04-21,2537.7,1776.39,761.31,OVERDUE
818,228,3,2026-05-21,2537.7,1776.39,761.31,PENDING
819,228,4,2026-06-20,2537.7,1776.39,761.31,paid
820,228,5,2026-07-20,2537.7,1776.39,761.31,Overdue
821,228,6,2026-08-19,2537.7,1776.39,761.31,paid
822,229,1,2025-05-24,2311.86,1618.3,693.56,OVERDUE
823,229,2,2025-06-23,2311.86,1618.3,693.56,OVERDUE
824,230,1,2026-04-08,3538.64,2477.05,1061.59,paid
825,231,1,2026-07-17,1871.36,1309.95,561.41,paid
826,231,2,2026-08-16,1871.36,1309.95,561.41,PENDING
827,231,3,2026-09-15,1871.36,1309.95,561.41,paid
828,232,1,2025-03-24,2361.03,1652.72,,paid
829,232,2,2025-04-23,2361.03,1652.72,708.31,paid
830,232,3,2025-05-23,2361.03,1652.72,708.31,Overdue
831,232,4,2025-06-22,2361.03,1652.72,708.31,OVERDUE
832,232,5,2025-07-22,2361.03,1652.72,708.31,OVERDUE
833,232,6,2025-08-21,2361.03,1652.72,708.31,OVERDUE
834,233,1,2025-05-23,-2837.15,1986.0,851.14,paid
835,233,2,2025-06-22,2837.15,1986.0,851.14,PART_PAID
836,233,3,2025-07-22,2837.15,1986.0,851.14,paid
837,233,4,2025-08-21,2837.15,1986.0,851.14,Overdue
838,233,5,2025-09-20,2837.15,1986.0,851.14,PART_PAID
839,234,1,2026-01-24,1842.28,1289.6,552.68,Overdue
840,234,2,2026-02-23,1842.28,1289.6,552.68,OVERDUE
841,234,3,2026-03-25,1842.28,1289.6,552.68,OVERDUE
842,234,4,2026-04-24,1842.28,1289.6,552.68,OVERDUE
843,234,5,2026-05-24,1842.28,1289.6,552.68,PART_PAID
844,234,6,2026-06-23,1842.28,1289.6,552.68,PAID
845,235,1,2026-01-08,842.7,589.89,252.81,PENDING
846,235,2,2026-02-07,842.7,589.89,252.81,PART_PAID
847,236,1,2025-04-14,2881.93,2017.35,864.58,PART_PAID
848,236,2,2025-05-14,2881.93,2017.35,864.58,OVERDUE
849,236,3,13 Jun 2025,2881.93,2017.35,864.58,PART_PAID
850,236,4,2025-07-13,2881.93,2017.35,864.58,PAID
851,236,5,20250812,2881.93,2017.35,864.58,PENDING
852,237,1,2026-06-17,2310.81,1617.57,693.24,paid
853,237,2,2026-07-17,2310.81,1617.57,693.24,PAID
854,237,3,2026-08-16,2310.81,1617.57,693.24,OVERDUE
855,237,4,2026-09-15,2310.81,1617.57,693.24,PART_PAID
856,237,5,2026-10-15,2310.81,1617.57,693.24,PART_PAID
857,238,1,2025-03-31,2191.66,1534.16,657.5,PART_PAID
858,238,2,2025-04-30,2191.66,1534.16,657.5,PART_PAID
859,238,3,2025-05-30,2191.66,1534.16,,Overdue
860,239,1,2026-03-02,3384.08,2368.86,1015.22,Overdue
861,239,2,2026-04-01,3384.08,2368.86,1015.22,PENDING
862,239,3,01/05/2026,3384.08,2368.86,,paid
863,239,4,31 May 2026,3384.08,2368.86,1015.22,PAID
864,240,1,17/06/2026,3308.76,2316.13,992.63,PENDING
865,240,2,2026-07-17,-3308.76,2316.13,992.63,paid
866,240,3,2026-08-16,3308.76,2316.13,,PART_PAID
867,240,4,2026-09-15,3308.76,2316.13,992.63,paid
868,240,5,2026-10-15,3308.76,2316.13,992.63,Overdue
869,240,6,2026-11-14,3308.76,2316.13,992.63,paid
870,241,1,2025-11-16,1230.75,861.52,369.22,paid
871,241,2,2025-12-16,1230.75,861.52,369.22,paid
872,241,3,2026-01-15,1230.75,861.52,369.22,Overdue
873,241,4,2026-02-14,1230.75,861.52,369.22,PAID
874,241,5,2026-03-16,1230.75,861.52,,PART_PAID
875,241,6,2026-04-15,1230.75,861.52,369.22,OVERDUE
