session_id,customer_id,brand_name,campaign_id,session_started_at,device_type,landing_page,referrer_domain,gclid,fbclid,session_duration_seconds,page_views_count,is_bot
226,81,FASTA,,2025-05-18 22:28:05,MOBILE,https://www.fasta.co.za/calculator,debtbusters.co.za,,,1687,10,0
227,765,JustMoney,44,2025-02-12 14:14:21,,https://www.fasta.co.za/apply,email,gclid_bgslct9y1c,,,22,1
228,593,FASTA,54,2025-12-30 10:15:01,Mobile,https://debtbusters.co.za/apply,,gclid_tn8sc1a118,,1439,16,0
229,734,JustMoney,,2025-11-02 11:09:33,Mobile,https://www.fasta.co.za/calculator,justmoney.co.za,,fbclid_l506m5l1mo,1421,2,1
230,1426,FASTA,23,2025-05-26 11:02:50,Tablet,https://www.fasta.co.za/apply,email,gclid_0gtwgd7iww,,1759,3,0
231,,DebtBusters,35,2026-05-18 11:15:33,mobile,https://www.fasta.co.za/calculator,instagram.com,,,51,12,0
232,1549,FASTA,,2025-06-17 19:07:07,Mobile,https://justmoney.co.za/loans,email,gclid_oz3zk2haci,,349,12,0
233,258,DebtBusters,21,2026-01-09 11:17:04,,https://debtbusters.co.za/apply,facebook.com,,fbclid_kijnvlghsn,692,2,0
234,63,JustMoney,42,2026-01-23 21:49:34,Desktop,https://debtbusters.co.za/apply,facebook.com,,fbclid_fi78dxbdce,510,18,0
235,836,JustMoney,34,2025-10-10 10:55:22,desktop,https://www.fasta.co.za/calculator,facebook.com,gclid_6cag6xo6pb,,,14,0
236,,FASTA,,2025-08-23 12:26:49,desktop,https://justmoney.co.za/loans,facebook.com,,,1329,11,0
237,450,DebtBusters,4,2025-04-23 20:15:06,MOBILE,https://www.fasta.co.za/apply,email,,,1671,25,0
238,413,JustMoney,15,2025-08-29 22:22:49,desktop,https://www.fasta.co.za/calculator,facebook.com,,,856,2,1
239,812,FASTA,25,2025-07-09 17:45:33,MOBILE,https://www.fasta.co.za/apply,email,gclid_qi2oxz5r1c,,264,14,0
240,1106,DebtBusters,43,2025-11-04 10:58:05,mobile,https://debtbusters.co.za/apply,,gclid_dmk89l1e89,,362,4,0
241,,FASTA,16,2025-10-05 08:18:58,MOBILE,https://debtbusters.co.za/apply,google.com,,,478,1,0
242,,JustMoney,53,2025-07-21 14:41:22,Tablet,https://justmoney.co.za/loans,,,,794,15,0
243,546,DebtBusters,,2026-02-19 14:16:33,Tablet,https://debtbusters.co.za/apply,justmoney.co.za,,,1282,18,0
244,1508,FASTA,12,2026-01-20 14:57:16,Tablet,https://debtbusters.co.za/apply,facebook.com,,,1120,11,0
245,956,FASTA,5,2026-05-29 18:05:22,MOBILE,https://justmoney.co.za/loans,google.com,,,169,14,0
246,,FASTA,13,2025-04-18 14:25:19,desktop,https://justmoney.co.za/loans,,,,1652,12,1
247,1454,FASTA,,2025-10-26 17:14:05,Mobile,https://www.fasta.co.za/apply,justmoney.co.za,,,355,3,0
248,997,JustMoney,13,2025-08-05 08:27:23,Tablet,https://www.fasta.co.za/calculator,email,,,559,23,0
249,1443,FASTA,6,2026-03-20 14:23:19,Mobile,https://justmoney.co.za/loans,debtbusters.co.za,,,1240,6,0
250,25,JustMoney,33,2025-04-06 11:12:20,MOBILE,https://justmoney.co.za/loans,bing.com,,,225,2,0
251,1967,JustMoney,42,2025-08-16 08:29:17,Desktop,https://justmoney.co.za/loans,email,gclid_viedp5e35p,,860,21,0
252,,FASTA,,2025-02-06 18:01:56,Desktop,https://www.fasta.co.za/,,gclid_a2s59hz5lc,fbclid_wkx3m0n4f5,896,8,0
253,,FASTA,9,2025-07-16 21:53:10,Mobile,https://www.fasta.co.za/,bing.com,gclid_hebkkxamkj,,962,,0
254,1091,FASTA,,2026-01-28 11:40:35,Desktop,https://justmoney.co.za/loans,,gclid_2kf2runvr1,,113,8,0
255,225,FASTA,14,2025-07-08 15:47:54,Tablet,https://debtbusters.co.za/apply,instagram.com,,,687,20,0
256,1280,DebtBusters,50,2025-06-19 20:20:43,Tablet,https://justmoney.co.za/loans,,,,,23,0
257,,FASTA,34,2025-05-01 18:29:17,MOBILE,https://www.fasta.co.za/,google.com,,,662,17,0
258,159,DebtBusters,12,2025-08-28 22:08:37,MOBILE,https://www.fasta.co.za/apply,google.com,,,1754,16,0
259,1179,FASTA,,2025-06-17 09:34:33,desktop,https://www.fasta.co.za/,,,,1543,5,0
260,,FASTA,57,2026-01-30 11:46:28,Tablet,https://debtbusters.co.za/apply,direct,,fbclid_lzarz83xpb,72,4,0
261,,FASTA,24,2026-02-25 08:18:38,desktop,https://www.fasta.co.za/apply,bing.com,,,229,23,0
262,,DebtBusters,4,2025-12-25 11:21:58,Tablet,https://www.fasta.co.za/,,gclid_68extx5h0r,,1596,3,0
263,798,JustMoney,43,2026-03-22 20:14:42,desktop,https://www.fasta.co.za/calculator,direct,,,713,4,0
264,,FASTA,,2025-11-12 21:11:41,Desktop,https://www.fasta.co.za/,,,,1688,14,0
265,777,DebtBusters,27,2026-01-06 11:56:34,Tablet,https://www.fasta.co.za/apply,,,,235,11,0
266,435,FASTA,,2025-11-16 10:24:31,desktop,https://www.fasta.co.za/apply,facebook.com,,,307,3,0
267,1605,FASTA,,2025-05-01 22:09:29,Tablet,https://www.fasta.co.za/calculator,,,,258,14,0
268,1846,JustMoney,2,2026-04-07 14:36:13,Mobile,https://justmoney.co.za/loans,email,gclid_kyw2p0zr51,,1755,22,0
269,1342,FASTA,32,2026-04-10 11:49:24,,https://www.fasta.co.za/apply,facebook.com,gclid_7nk98pfine,,1289,4,0
270,1357,FASTA,3,2025-12-10 08:41:30,MOBILE,https://www.fasta.co.za/apply,bing.com,,,1158,3,0
271,,FASTA,9,2025-03-03 22:38:15,desktop,https://justmoney.co.za/loans,debtbusters.co.za,,,1422,,0
272,431,DebtBusters,51,2026-05-17 08:21:20,Mobile,https://justmoney.co.za/loans,,,,201,18,0
273,,FASTA,,2025-12-09 19:07:32,MOBILE,https://debtbusters.co.za/apply,justmoney.co.za,gclid_tjpiwtuxdp,,1093,5,0
274,,DebtBusters,,2026-01-23 21:20:13,Mobile,https://justmoney.co.za/loans,,,,,11,1
275,1041,FASTA,,2026-04-25 20:30:25,Tablet,https://www.fasta.co.za/apply,,,,1565,8,0
276,1697,FASTA,30,2025-09-16 21:40:45,MOBILE,https://debtbusters.co.za/apply,,gclid_049rrjw2jy,,219,14,0
277,1624,FASTA,,2025-07-04 21:09:22,MOBILE,https://debtbusters.co.za/apply,,,,883,9,0
278,,JustMoney,9,2025-03-03 21:33:32,mobile,https://www.fasta.co.za/apply,,,,1017,12,0
279,502,FASTA,,2025-02-14 10:38:16,,https://justmoney.co.za/loans,,,,786,23,0
280,513,FASTA,,2025-12-03 22:56:09,Tablet,https://justmoney.co.za/loans,debtbusters.co.za,gclid_lkkvs9vyh0,,213,5,0
281,401,FASTA,2,2026-02-09 15:45:01,desktop,https://www.fasta.co.za/,,,,447,23,0
282,1719,JustMoney,40,2025-11-24 20:54:15,Desktop,https://www.fasta.co.za/,,,,693,4,0
283,1686,FASTA,,2025-10-01 17:36:35,Desktop,https://debtbusters.co.za/apply,,gclid_2yk938bz5n,,18,24,0
284,,DebtBusters,37,2025-11-11 21:06:12,mobile,https://www.fasta.co.za/apply,debtbusters.co.za,,,608,16,0
285,118,DebtBusters,35,2025-04-08 20:50:01,mobile,https://www.fasta.co.za/,,,,82,16,1
286,1078,FASTA,17,2025-03-25 20:42:01,mobile,https://www.fasta.co.za/,bing.com,gclid_6xrjg90mbb,,1403,7,0
287,854,JustMoney,45,2025-11-01 21:08:37,desktop,https://www.fasta.co.za/apply,bing.com,gclid_5ezm5c2w7s,,380,10,0
288,,DebtBusters,,2025-10-20 07:37:42,desktop,https://www.fasta.co.za/apply,google.com,gclid_7i05pk4blr,,43,1,0
289,1042,JustMoney,,2025-10-01 16:01:53,mobile,https://www.fasta.co.za/apply,justmoney.co.za,,fbclid_ce31t3a1vv,13,23,0
290,,FASTA,,2025-01-30 18:29:56,mobile,https://justmoney.co.za/loans,facebook.com,,,,7,0
291,1137,FASTA,22,2025-11-17 14:02:39,desktop,https://www.fasta.co.za/,instagram.com,,,1358,21,0
292,,FASTA,20,2026-05-15 07:17:47,Mobile,https://justmoney.co.za/loans,facebook.com,,,491,6,0
293,1301,DebtBusters,,2025-06-03 13:17:43,MOBILE,https://www.fasta.co.za/,email,,fbclid_vqrehar63u,,7,0
294,1085,FASTA,,2026-02-21 21:27:43,Desktop,https://justmoney.co.za/loans,facebook.com,,,1064,2,1
295,1293,FASTA,39,2026-05-19 13:16:34,desktop,https://www.fasta.co.za/,instagram.com,,fbclid_7rudjfxs93,196,25,0
296,795,FASTA,43,2025-04-22 13:13:00,mobile,https://debtbusters.co.za/apply,bing.com,gclid_sm7m2z9f6t,,398,16,0
297,60,FASTA,27,2026-04-21 12:34:44,MOBILE,https://justmoney.co.za/loans,facebook.com,,,383,24,0
298,,JustMoney,11,2026-06-05 13:24:20,Mobile,https://debtbusters.co.za/apply,justmoney.co.za,,,,5,0
299,780,FASTA,,2026-02-26 22:01:36,Mobile,https://www.fasta.co.za/apply,debtbusters.co.za,gclid_q7rthqrh82,,1606,16,0
300,1574,FASTA,4,2025-02-19 08:11:06,MOBILE,https://www.fasta.co.za/apply,instagram.com,,,202,15,0
301,1060,FASTA,,2025-03-29 22:19:31,Desktop,https://debtbusters.co.za/apply,debtbusters.co.za,gclid_rshkwtnkfn,,1193,11,0
302,,FASTA,15,2026-03-03 14:06:45,desktop,https://www.fasta.co.za/apply,direct,gclid_i3glb04qml,,143,6,0
303,193,FASTA,,2025-07-02 21:38:34,desktop,https://justmoney.co.za/loans,direct,,,198,8,0
304,1475,FASTA,14,2025-11-28 21:58:40,Tablet,https://www.fasta.co.za/apply,justmoney.co.za,,,1590,23,0
305,1319,JustMoney,,2025-05-30 13:12:02,desktop,https://justmoney.co.za/loans,bing.com,,,337,19,0
306,752,FASTA,39,2025-03-22 21:56:20,Tablet,https://www.fasta.co.za/,,,fbclid_d222k2zeuj,1513,7,0
307,1689,FASTA,13,2025-07-19 21:21:27,Tablet,https://www.fasta.co.za/,,,,720,18,0
308,370,FASTA,23,2026-04-21 13:10:04,desktop,https://www.fasta.co.za/calculator,debtbusters.co.za,gclid_hzflpsq5cl,,,4,0
309,,FASTA,39,2025-05-14 14:44:53,mobile,https://justmoney.co.za/loans,bing.com,,,532,11,0
310,918,FASTA,41,2025-02-27 18:21:16,,https://justmoney.co.za/loans,email,gclid_513xjwbuuz,,,17,0
311,1940,DebtBusters,,2025-12-26 19:03:37,MOBILE,https://www.fasta.co.za/calculator,email,,fbclid_6hy94ysf48,760,8,0
312,712,JustMoney,52,2026-04-12 08:14:35,desktop,https://debtbusters.co.za/apply,email,,,1781,6,0
313,,FASTA,,2026-03-05 16:47:17,mobile,https://www.fasta.co.za/apply,,gclid_dvzz1869g4,,,19,0
314,497,JustMoney,42,2025-01-11 21:40:25,Desktop,https://debtbusters.co.za/apply,,,fbclid_ad6i8p28bt,475,15,0
315,923,FASTA,60,2025-07-29 09:45:22,MOBILE,https://www.fasta.co.za/apply,debtbusters.co.za,,,1620,19,0
316,1786,FASTA,33,2025-07-10 10:06:55,Desktop,https://www.fasta.co.za/calculator,debtbusters.co.za,,fbclid_8vnk8c9b56,209,19,0
317,1906,FASTA,,2025-06-23 21:14:53,MOBILE,https://justmoney.co.za/loans,,,,1174,4,0
318,478,JustMoney,20,2025-02-13 09:12:55,Desktop,https://www.fasta.co.za/apply,instagram.com,,,443,13,0
319,,JustMoney,22,2025-11-04 21:37:30,Tablet,https://www.fasta.co.za/apply,bing.com,,,274,4,0
320,,FASTA,54,2025-06-16 22:26:38,MOBILE,https://debtbusters.co.za/apply,facebook.com,,,1174,16,0
321,930,FASTA,14,2025-06-01 21:39:30,Mobile,https://debtbusters.co.za/apply,,,,563,3,0
322,997,DebtBusters,21,2026-06-12 13:36:42,MOBILE,https://justmoney.co.za/loans,,,,1424,16,0
323,1460,FASTA,36,2025-10-04 10:27:37,mobile,https://justmoney.co.za/loans,email,gclid_ozfuvuoih0,fbclid_d6sfoj237b,1460,14,0
324,214,FASTA,,2025-06-20 14:44:54,Mobile,https://www.fasta.co.za/calculator,google.com,,fbclid_2wieeqk3im,859,22,0
325,,FASTA,10,2025-01-30 19:29:36,MOBILE,https://www.fasta.co.za/calculator,instagram.com,,,941,10,0
326,,FASTA,24,2026-06-04 11:57:23,MOBILE,https://www.fasta.co.za/,bing.com,,,547,17,0
327,240,JustMoney,,2025-07-12 19:35:09,MOBILE,https://debtbusters.co.za/apply,direct,,,520,7,0
328,,FASTA,43,2026-02-01 07:41:16,Desktop,https://www.fasta.co.za/calculator,,,,1072,15,0
329,,JustMoney,35,2025-10-18 08:20:30,desktop,https://www.fasta.co.za/calculator,bing.com,gclid_ty18ji2dbz,,1623,5,0
330,,DebtBusters,,2026-01-15 07:25:19,Tablet,https://justmoney.co.za/loans,,gclid_lvfjds8yv7,,1701,6,0
331,1303,FASTA,,2025-06-19 12:20:38,MOBILE,https://justmoney.co.za/loans,,,,896,24,0
332,383,DebtBusters,4,2026-02-05 15:07:55,MOBILE,https://www.fasta.co.za/,,,fbclid_d47lcfvwuy,748,16,0
333,,FASTA,40,2025-10-24 15:29:08,desktop,https://www.fasta.co.za/apply,facebook.com,,,321,10,0
334,1900,FASTA,8,2025-07-05 21:00:38,Mobile,https://www.fasta.co.za/,bing.com,gclid_yjeo8y1ttv,,402,8,0
335,272,DebtBusters,1,2025-02-03 08:05:54,mobile,https://debtbusters.co.za/apply,debtbusters.co.za,gclid_a4unngo4jh,fbclid_847ms2psri,,5,0
336,374,FASTA,40,2026-06-14 20:33:50,mobile,https://www.fasta.co.za/,justmoney.co.za,,fbclid_9329p6x7z2,287,9,0
337,1573,JustMoney,38,2025-07-10 14:49:06,Desktop,https://www.fasta.co.za/calculator,email,,,1358,20,0
338,1822,JustMoney,42,2025-09-30 07:20:15,MOBILE,https://debtbusters.co.za/apply,bing.com,,fbclid_nc8mvz8z8h,137,10,0
339,,DebtBusters,,2025-02-08 09:48:17,Desktop,https://justmoney.co.za/loans,bing.com,,,1703,18,1
340,,FASTA,,2025-08-09 12:31:55,Mobile,https://debtbusters.co.za/apply,,,,1494,7,0
341,,JustMoney,,2025-07-30 13:02:37,Mobile,https://justmoney.co.za/loans,direct,,,1424,20,0
342,,FASTA,,2025-06-28 21:13:46,mobile,https://www.fasta.co.za/apply,debtbusters.co.za,,,1242,20,0
343,1640,DebtBusters,23,2025-03-15 19:50:22,MOBILE,https://justmoney.co.za/loans,,,,1231,11,0
344,,JustMoney,36,2025-06-13 13:43:00,mobile,https://www.fasta.co.za/calculator,email,gclid_zmjxwe38xu,,608,10,0
345,,FASTA,20,2026-06-08 22:16:11,mobile,https://www.fasta.co.za/,facebook.com,,,925,9,1
346,,FASTA,40,2025-12-23 20:30:12,mobile,https://www.fasta.co.za/apply,debtbusters.co.za,,,1004,12,0
347,1653,DebtBusters,,2025-06-28 18:59:14,Tablet,https://debtbusters.co.za/apply,bing.com,gclid_86mrlvnmts,,1380,1,0
348,1513,FASTA,9,2026-04-15 21:41:58,mobile,https://www.fasta.co.za/calculator,google.com,,,1693,4,0
349,124,FASTA,14,2026-03-26 21:47:36,Tablet,https://debtbusters.co.za/apply,email,,,817,19,0
350,,FASTA,36,2025-05-11 13:37:08,mobile,https://www.fasta.co.za/calculator,facebook.com,,,83,22,0
351,,DebtBusters,,2025-12-23 12:53:31,MOBILE,https://www.fasta.co.za/,bing.com,,,614,5,0
352,1176,JustMoney,11,2025-07-21 16:24:55,desktop,https://debtbusters.co.za/apply,direct,,,557,18,0
353,1094,JustMoney,,2025-03-29 12:31:40,desktop,https://www.fasta.co.za/,justmoney.co.za,,,1065,3,1
354,1934,FASTA,39,2026-05-25 10:50:07,desktop,https://www.fasta.co.za/calculator,email,,,1268,6,0
355,,JustMoney,45,2026-03-21 21:58:21,Desktop,https://justmoney.co.za/loans,debtbusters.co.za,,,1577,25,0
356,1053,DebtBusters,25,2025-11-17 22:52:58,MOBILE,https://www.fasta.co.za/apply,,gclid_zqenezg6ov,,1792,2,0
357,1327,JustMoney,,2026-04-05 21:41:16,Tablet,https://debtbusters.co.za/apply,debtbusters.co.za,,,416,25,0
358,1597,DebtBusters,54,2025-06-04 21:15:40,MOBILE,https://www.fasta.co.za/calculator,facebook.com,,fbclid_sxwl8vvqdm,709,5,0
359,,FASTA,56,2026-06-11 18:41:32,Desktop,https://www.fasta.co.za/apply,,,,1033,14,0
360,599,FASTA,45,2025-01-03 09:45:49,desktop,https://debtbusters.co.za/apply,direct,gclid_h309zq0m3h,,103,22,0
361,912,FASTA,42,2026-02-06 07:08:00,Tablet,https://www.fasta.co.za/calculator,,gclid_tfgmum0a12,fbclid_ch8tise0lz,999,14,0
362,411,DebtBusters,11,2026-06-16 19:00:03,,https://justmoney.co.za/loans,debtbusters.co.za,,,1429,4,0
363,,FASTA,,2025-10-10 07:46:07,Desktop,https://debtbusters.co.za/apply,email,,,1206,,0
364,1590,FASTA,15,2025-04-18 11:48:44,Mobile,https://www.fasta.co.za/apply,,,,1085,17,0
365,1529,DebtBusters,,2025-06-25 22:47:00,Desktop,https://justmoney.co.za/loans,bing.com,,,1399,23,0
366,939,FASTA,,2026-01-19 18:27:29,Mobile,https://www.fasta.co.za/,facebook.com,,fbclid_qin8skifzk,559,13,1
367,1209,JustMoney,,2025-06-05 14:14:04,mobile,https://www.fasta.co.za/apply,debtbusters.co.za,,,1140,1,0
368,1810,JustMoney,35,2025-08-20 13:34:35,Tablet,https://www.fasta.co.za/,facebook.com,,,1255,9,0
369,932,JustMoney,,2026-04-23 18:57:25,desktop,https://www.fasta.co.za/calculator,google.com,,,234,25,0
370,1119,DebtBusters,20,2025-02-02 20:06:54,MOBILE,https://www.fasta.co.za/calculator,debtbusters.co.za,gclid_x5kob45ulx,,1175,6,0
371,,FASTA,49,2025-03-05 18:50:48,Tablet,https://www.fasta.co.za/apply,email,,,1337,15,0
372,,FASTA,44,2025-09-15 17:23:22,Tablet,https://debtbusters.co.za/apply,bing.com,,,532,11,0
373,1535,JustMoney,,2025-10-03 16:33:13,MOBILE,https://debtbusters.co.za/apply,justmoney.co.za,gclid_fbwcfx6k9m,,522,23,0
374,1447,FASTA,33,2026-04-29 15:57:41,Desktop,https://justmoney.co.za/loans,,gclid_rinw8tm995,,837,22,0
375,230,FASTA,27,2025-08-21 14:31:23,desktop,https://www.fasta.co.za/apply,debtbusters.co.za,,,502,18,0
376,,FASTA,51,2025-07-09 19:44:19,MOBILE,https://www.fasta.co.za/apply,direct,,,286,15,0
377,1970,DebtBusters,1,2025-09-28 19:47:31,,https://debtbusters.co.za/apply,,,,205,15,0
378,776,FASTA,,2025-07-20 21:55:46,Desktop,https://www.fasta.co.za/apply,email,gclid_okgz1ajjj3,,654,22,0
379,1966,JustMoney,,2025-12-07 18:16:38,mobile,https://justmoney.co.za/loans,instagram.com,,,938,6,0
380,1168,JustMoney,12,2025-01-16 13:57:06,desktop,https://www.fasta.co.za/calculator,instagram.com,,,1623,15,0
381,668,FASTA,43,2025-03-29 16:27:15,Tablet,https://www.fasta.co.za/calculator,google.com,,,1362,2,1
382,1302,DebtBusters,25,2025-12-16 22:21:06,MOBILE,https://www.fasta.co.za/apply,,gclid_wdwaoo8zet,,1424,19,0
383,270,FASTA,59,2026-02-02 21:58:39,desktop,https://www.fasta.co.za/apply,google.com,,,311,,0
384,1646,DebtBusters,47,2025-12-04 07:56:25,desktop,https://debtbusters.co.za/apply,justmoney.co.za,gclid_3re138aqd2,,,24,0
385,715,JustMoney,26,2025-02-23 10:12:12,,https://debtbusters.co.za/apply,,gclid_dzukgbrg4q,,1257,5,0
386,1681,DebtBusters,51,2025-06-27 14:40:47,Desktop,https://debtbusters.co.za/apply,,,fbclid_bssxe5pv1a,916,3,0
387,,DebtBusters,20,2025-07-28 10:31:56,Desktop,https://www.fasta.co.za/apply,facebook.com,,,1442,3,0
388,1156,FASTA,,2025-05-23 20:37:38,Tablet,https://www.fasta.co.za/calculator,facebook.com,,,,18,0
389,281,FASTA,15,2025-06-23 10:02:21,mobile,https://www.fasta.co.za/apply,,,,19,9,0
390,,JustMoney,43,2026-05-09 08:33:28,MOBILE,https://www.fasta.co.za/calculator,google.com,,fbclid_caef0w8m8g,230,23,0
391,401,FASTA,2,2025-05-13 16:22:45,Mobile,https://debtbusters.co.za/apply,facebook.com,,,733,10,0
392,632,JustMoney,26,2025-07-04 17:45:01,Desktop,https://justmoney.co.za/loans,debtbusters.co.za,,,1610,13,1
393,979,FASTA,7,2025-03-18 15:11:15,Mobile,https://www.fasta.co.za/calculator,facebook.com,gclid_z1q461cxik,,459,19,0
394,904,FASTA,,2026-04-14 15:21:12,MOBILE,https://www.fasta.co.za/apply,bing.com,,,343,1,0
395,1282,DebtBusters,52,2025-12-03 14:44:25,desktop,https://justmoney.co.za/loans,instagram.com,gclid_l224y3t55m,,102,19,0
396,1771,FASTA,58,2026-03-01 09:38:47,desktop,https://www.fasta.co.za/calculator,google.com,,,1129,6,0
397,493,FASTA,15,2025-05-15 17:49:28,mobile,https://debtbusters.co.za/apply,,gclid_nzcvbcilzt,,1672,5,0
398,1947,FASTA,15,2025-06-25 15:49:09,Mobile,https://www.fasta.co.za/calculator,bing.com,,fbclid_sdttyf8vho,738,14,0
399,538,FASTA,58,2026-05-18 14:32:38,Desktop,https://www.fasta.co.za/,facebook.com,,,66,3,0
400,,FASTA,19,2025-05-14 11:30:27,desktop,https://www.fasta.co.za/calculator,facebook.com,gclid_gu13lutzew,,981,13,0
401,887,FASTA,60,2026-02-14 21:44:31,Tablet,https://www.fasta.co.za/,facebook.com,,,1601,25,0
402,21,FASTA,,2025-04-13 13:16:42,Desktop,https://justmoney.co.za/loans,email,gclid_43n7kcvook,,81,21,0
403,1665,FASTA,14,2025-08-19 17:12:33,Tablet,https://www.fasta.co.za/apply,,gclid_stuxy80ym1,fbclid_jgj9bcr2cl,1121,23,0
404,1822,FASTA,38,2025-04-13 07:38:38,Desktop,https://www.fasta.co.za/apply,google.com,,,848,16,0
405,,FASTA,23,2025-06-01 18:50:59,Desktop,https://www.fasta.co.za/calculator,justmoney.co.za,,,,17,0
406,1304,FASTA,24,2025-07-13 08:47:12,MOBILE,https://debtbusters.co.za/apply,justmoney.co.za,,,,6,0
407,1877,FASTA,48,2025-06-03 16:03:24,Desktop,https://www.fasta.co.za/apply,instagram.com,gclid_8cr74i6ou8,,464,13,0
408,630,FASTA,5,2025-02-25 11:20:01,mobile,https://justmoney.co.za/loans,,,,634,18,0
409,1412,FASTA,33,2025-07-20 09:54:09,MOBILE,https://justmoney.co.za/loans,email,,,1403,18,0
410,,FASTA,,2026-03-13 21:45:58,Mobile,https://debtbusters.co.za/apply,google.com,,,991,22,0
411,906,FASTA,30,2025-10-01 22:52:36,desktop,https://justmoney.co.za/loans,facebook.com,,,182,15,0
412,1833,FASTA,9,2025-12-23 13:12:01,mobile,https://debtbusters.co.za/apply,,,,1658,18,0
413,1923,JustMoney,34,2026-01-14 19:28:47,mobile,https://justmoney.co.za/loans,debtbusters.co.za,,,1138,20,0
414,1278,JustMoney,,2026-05-20 13:35:34,desktop,https://www.fasta.co.za/apply,instagram.com,,,311,21,1
415,919,FASTA,9,2025-11-21 15:35:34,Tablet,https://www.fasta.co.za/,,,,1270,18,0
416,1495,JustMoney,,2026-03-24 20:54:19,Desktop,https://debtbusters.co.za/apply,instagram.com,gclid_8kd5pm705v,,,15,0
417,307,FASTA,56,2025-01-06 22:55:42,mobile,https://www.fasta.co.za/,instagram.com,,,1143,13,0
418,,FASTA,26,2026-04-12 11:49:33,mobile,https://www.fasta.co.za/,direct,,fbclid_ab4f5j4x4p,1466,25,0
419,830,JustMoney,,2026-04-23 20:26:12,,https://www.fasta.co.za/apply,,,,1130,23,0
420,256,FASTA,8,2026-01-02 17:17:14,Tablet,https://justmoney.co.za/loans,facebook.com,gclid_9g89zc35c1,,8,12,0
421,,DebtBusters,40,2025-05-17 17:32:03,,https://www.fasta.co.za/calculator,debtbusters.co.za,,,976,4,0
422,1351,FASTA,8,2025-06-10 14:17:34,Desktop,https://justmoney.co.za/loans,,,,1116,3,0
423,1986,FASTA,45,2025-11-10 22:49:20,Desktop,https://www.fasta.co.za/,bing.com,,,,,0
424,1850,JustMoney,4,2025-04-26 15:29:52,mobile,https://www.fasta.co.za/,google.com,,,267,,0
425,153,JustMoney,60,2026-06-05 16:16:07,desktop,https://www.fasta.co.za/apply,bing.com,gclid_xgr809j8of,,1792,2,0
426,1857,FASTA,3,2026-02-22 17:56:19,Tablet,https://www.fasta.co.za/calculator,bing.com,,,974,25,0
427,1800,JustMoney,,2025-04-02 21:09:58,MOBILE,https://www.fasta.co.za/,bing.com,,,1597,18,0
428,1047,DebtBusters,38,2025-01-06 16:19:26,Tablet,https://www.fasta.co.za/apply,google.com,,fbclid_26t8syuiqq,1283,10,0
429,696,FASTA,3,2025-08-11 22:35:54,Tablet,https://www.fasta.co.za/calculator,,,fbclid_sju9n1a085,,20,0
430,1083,FASTA,14,2025-06-23 20:49:22,Desktop,https://debtbusters.co.za/apply,,,,,24,0
431,,DebtBusters,,2025-03-28 15:08:40,Tablet,https://www.fasta.co.za/calculator,instagram.com,,,374,12,0
432,414,FASTA,58,2025-12-23 10:10:06,desktop,https://www.fasta.co.za/calculator,email,,,,6,0
433,605,FASTA,56,2025-04-11 16:05:26,Desktop,https://justmoney.co.za/loans,email,,,486,25,0
434,1808,DebtBusters,29,2025-09-13 08:41:45,Tablet,https://www.fasta.co.za/apply,email,,,,22,0
435,684,FASTA,4,2025-11-09 10:16:54,Mobile,https://justmoney.co.za/loans,,gclid_3xyylmwi5n,,525,20,0
436,321,FASTA,48,2026-06-11 22:57:16,MOBILE,https://justmoney.co.za/loans,instagram.com,gclid_gs9k00ue7u,fbclid_1m6arepram,796,6,0
437,,DebtBusters,,2025-02-12 09:29:17,MOBILE,https://debtbusters.co.za/apply,facebook.com,,,1182,18,0
438,1589,FASTA,9,2025-10-28 21:00:17,mobile,https://www.fasta.co.za/,email,,,430,11,0
439,350,FASTA,55,2026-05-24 07:57:47,Desktop,https://www.fasta.co.za/apply,instagram.com,,,304,19,0
440,527,FASTA,,2025-04-10 09:57:57,desktop,https://www.fasta.co.za/apply,,gclid_6gsep0z0e3,,,13,0
441,1845,JustMoney,12,2025-07-31 14:49:35,Desktop,https://www.fasta.co.za/apply,facebook.com,,,1134,7,0
442,,JustMoney,37,2025-06-19 07:12:09,Tablet,https://www.fasta.co.za/,instagram.com,gclid_4ym68v10qs,fbclid_hk44opc43x,508,23,0
443,846,FASTA,3,2025-07-26 09:22:10,desktop,https://debtbusters.co.za/apply,email,gclid_k8gy75mycj,,1086,20,0
